###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,27.1
lon,105.1
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Guizhouxinv
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
4536.0,-11.85
4537.0,
4538.0,-11.83
4539.0,
4540.0,-11.75
4541.0,
4542.0,-11.82
4543.0,
4544.0,
4545.0,-11.83
4546.0,
4547.0,
4548.0,-11.88
4549.0,
4550.0,-11.81
4551.0,
4552.0,-11.95
4553.0,
4554.0,
4555.0,-11.9
4556.0,
4557.0,
4558.0,-11.96
4559.0,
4560.0,-11.86
4561.0,-11.8
4562.0,
4563.0,-11.93
4564.0,
4565.0,-11.96
4566.0,
4567.0,-11.92
4568.0,
4569.0,-11.91
4570.0,-11.85
4571.0,
4572.0,-11.99
4573.0,-11.84
4574.0,
4575.0,-11.69
4576.0,
4577.0,-11.82
4578.0,-11.55
4579.0,
4580.0,-11.39
4581.0,
4582.0,
4583.0,
4584.0,-11.48
4585.0,
4586.0,
4587.0,
4588.0,-11.47
4589.0,
4590.0,
4591.0,-11.45
4592.0,
4593.0,-11.57
4594.0,
4595.0,-11.39
4596.0,-11.61
4597.0,
4598.0,-11.93
4599.0,
4600.0,
4601.0,-12.0
4602.0,
4603.0,-11.95
4604.0,
4605.0,
4606.0,-11.9
4607.0,-11.85
4608.0,
4609.0,
4610.0,-11.83
4611.0,
4612.0,-11.75
4613.0,-11.82
4614.0,-11.83
4615.0,
4616.0,-11.88
4617.0,
4618.0,-11.81
4619.0,
4620.0,-11.95
4621.0,-11.9
4622.0,-11.96
4623.0,
4624.0,-11.86
4625.0,-11.8
4626.0,-11.93
4627.0,
4628.0,-11.96
4629.0,-11.92
4630.0,-11.91
4631.0,
4632.0,
4633.0,-11.85
4634.0,
4635.0,
4636.0,-11.99
4637.0,-11.84
4638.0,-11.69
4639.0,-11.82
4640.0,
4641.0,-11.55
4642.0,-11.39
4643.0,
4644.0,-11.48
4645.0,-11.47
4646.0,
4647.0,-11.45
4648.0,
4649.0,
4650.0,-11.57
4651.0,
4652.0,-11.53
4653.0,
4654.0,
4655.0,-11.5
4656.0,
4657.0,
4658.0,-11.45
4659.0,
4660.0,-11.6
4661.0,-11.52
4662.0,
4663.0,-11.56
4664.0,
4665.0,
4666.0,-11.56
4667.0,-11.55
4668.0,
4669.0,
4670.0,-11.63
4671.0,
4672.0,-11.65
4673.0,
4674.0,-11.47
4675.0,
4676.0,
4677.0,-11.47
4678.0,
4679.0,-11.53
4680.0,-11.53
4681.0,-11.54
4682.0,-11.52
4683.0,
4684.0,-11.56
4685.0,
4686.0,-11.59
4687.0,-11.49
4688.0,
4689.0,-11.51
4690.0,-11.49
4691.0,
4692.0,-11.22
4693.0,
4694.0,-10.9
4695.0,-11.0
4696.0,-11.34
4697.0,
4698.0,-11.28
4699.0,-11.62
4700.0,-11.62
4701.0,-11.5
4702.0,-11.43
4703.0,
4704.0,-11.41
4705.0,-11.49
4706.0,-11.57
4707.0,-11.5
4708.0,
4709.0,-11.81
4710.0,
4711.0,-11.79
4712.0,
4713.0,
4714.0,-11.93
4715.0,
4716.0,
4717.0,
4718.0,-11.9
4719.0,
4720.0,
4721.0,
4722.0,-11.69
4723.0,
4724.0,
4725.0,-11.67
4726.0,
4727.0,
4728.0,
4729.0,-11.74
4730.0,
4731.0,
4732.0,-11.84
4733.0,
4734.0,-11.54
4735.0,-11.77
4736.0,
4737.0,
4738.0,-11.64
4739.0,-11.25
4740.0,
4741.0,-11.6
4742.0,-11.76
4743.0,
4744.0,-11.56
4745.0,
4746.0,-11.69
4747.0,
4748.0,
4749.0,-11.52
4750.0,-11.53
4751.0,
4752.0,-11.52
4753.0,-11.42
4754.0,-11.26
4755.0,
4756.0,-11.41
4757.0,
4758.0,
4759.0,
4760.0,-11.42
4761.0,
4762.0,
4763.0,-11.39
4764.0,
4765.0,
4766.0,-11.62
4767.0,
4768.0,
4769.0,
4770.0,-11.6
4771.0,
4772.0,
4773.0,-11.18
4774.0,
4775.0,
4776.0,-11.26
4777.0,
4778.0,-11.58
4779.0,
4780.0,-11.46
4781.0,
4782.0,-11.54
4783.0,
4784.0,
4785.0,-11.61
4786.0,
4787.0,
4788.0,-11.62
4789.0,-11.77
4790.0,
4791.0,
4792.0,-11.67
4793.0,
4794.0,-11.61
4795.0,
4796.0,-11.35
4797.0,
4798.0,-11.69
4799.0,
4800.0,-11.8
4801.0,
4802.0,
4803.0,
4804.0,-11.66
4805.0,
4806.0,
4807.0,
4808.0,-11.44
4809.0,-11.4
4810.0,-11.18
4811.0,
4812.0,-11.14
4813.0,
4814.0,
4815.0,-11.59
4816.0,-11.4
4817.0,
4818.0,-11.33
4819.0,
4820.0,
4821.0,-11.52
4822.0,
4823.0,-11.64
4824.0,-11.67
4825.0,-11.74
4826.0,-11.74
4827.0,-11.71
4828.0,-11.73
4829.0,
4830.0,-11.64
4831.0,-11.65
4832.0,-11.72
4833.0,
4834.0,-11.71
4835.0,
4836.0,-11.69
4837.0,-11.61
4838.0,-11.73
4839.0,
4840.0,-11.69
4841.0,-11.81
4842.0,-11.79
4843.0,-11.78
4844.0,-11.74
4845.0,
4846.0,-11.8
4847.0,
4848.0,-11.74
4849.0,
4850.0,-11.66
4851.0,-11.76
4852.0,-11.85
4853.0,-11.74
4854.0,
4855.0,-11.8
4856.0,
4857.0,-11.81
4858.0,
4859.0,-11.95
4860.0,
4861.0,-11.91
4862.0,-11.97
4863.0,
4864.0,-11.89
4865.0,-12.02
4866.0,
4867.0,-12.02
4868.0,-12.04
4869.0,-12.0
4870.0,
4871.0,-11.99
4872.0,-11.95
4873.0,
4874.0,-11.92
4875.0,-11.95
4876.0,-12.08
4877.0,
4878.0,-12.02
4879.0,
4880.0,-12.02
4881.0,-11.8
4882.0,-11.74
4883.0,-11.81
4884.0,
4885.0,-11.86
4886.0,-11.97
4887.0,
4888.0,-11.93
4889.0,-11.94
4890.0,-12.09
4891.0,
4892.0,-12.01
4893.0,-12.02
4894.0,-11.96
4895.0,-11.82
4896.0,-11.77
4897.0,
4898.0,-11.83
4899.0,-11.8
4900.0,-11.58
4901.0,
4902.0,-11.71
4903.0,
4904.0,
4905.0,
4906.0,-11.68
4907.0,
4908.0,
4909.0,
4910.0,-11.75
4911.0,-11.87
4912.0,-11.77
4913.0,-11.77
4914.0,-11.75
4915.0,-11.85
4916.0,-11.81
4917.0,-11.84
4918.0,-11.8
4919.0,-11.82
4920.0,-11.66
4921.0,-11.85
4922.0,-11.88
4923.0,-11.91
4924.0,-11.83
4925.0,-11.86
4926.0,-11.71
4927.0,-11.81
4928.0,-11.73
4929.0,-11.89
4930.0,-11.76
4931.0,-11.91
4932.0,-11.99
4933.0,-12.07
4934.0,-12.02
4935.0,-12.09
4936.0,-11.98
4937.0,-12.07
4938.0,-11.82
4939.0,-11.97
4940.0,-11.87
4941.0,-11.96
4942.0,-12.02
4943.0,
4944.0,-12.08
4945.0,-12.14
4946.0,-12.16
4947.0,
4948.0,-12.03
4949.0,-12.0
4950.0,-11.92
4951.0,-11.96
4952.0,-11.76
4953.0,-11.56
4954.0,
4955.0,-11.61
4956.0,-11.67
4957.0,
4958.0,
4959.0,-11.51
4960.0,
4961.0,-11.47
4962.0,
4963.0,-11.58
4964.0,
4965.0,
4966.0,
4967.0,
4968.0,
4969.0,
4970.0,
4971.0,-11.55
4972.0,
4973.0,-11.6
4974.0,
4975.0,
4976.0,-11.5
4977.0,
4978.0,
4979.0,-11.58
4980.0,-11.59
4981.0,-11.51
4982.0,
4983.0,-11.46
4984.0,-11.53
4985.0,
4986.0,-11.58
4987.0,-11.62
4988.0,-11.53
4989.0,-11.41
4990.0,-11.41
4991.0,
4992.0,-11.46
4993.0,-11.52
4994.0,-11.6
4995.0,-11.56
4996.0,-11.53
4997.0,-11.49
4998.0,-11.5
4999.0,
5000.0,-11.44
5001.0,
5002.0,-11.45
5003.0,
5004.0,-11.5
5005.0,
5006.0,-11.58
5007.0,
5008.0,-11.63
5009.0,-11.6
5010.0,
5011.0,-11.5
5012.0,-11.53
5013.0,-11.45
5014.0,
5015.0,-11.55
5016.0,
5017.0,
5018.0,-11.7
5019.0,-11.74
5020.0,-11.78
5021.0,-11.67
5022.0,-11.64
5023.0,
5024.0,-11.54
5025.0,
5026.0,
5027.0,-11.37
5028.0,
5029.0,-11.45
5030.0,
5031.0,
5032.0,-11.54
5033.0,
5034.0,
5035.0,
5036.0,-11.75
5037.0,
5038.0,
5039.0,-11.67
5040.0,
5041.0,
5042.0,-11.61
5043.0,-11.56
5044.0,-11.81
5045.0,
5046.0,-11.45
