###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,25.2622
lon,91.8167
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Mawmluh
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
11555.0,-5.952
11561.0,-6.053
11567.0,-6.155
11573.0,-6.238
11579.0,-6.171
11585.0,-6.183
11591.0,-6.299
11597.0,-6.415
11603.0,-6.065
11609.0,-5.754
11615.0,-5.714
11621.0,-5.627
11627.0,-5.504
11633.0,-5.383
11639.0,-5.316
11645.0,-5.249
11651.0,-5.182
11657.0,-5.115
11663.0,-5.238
11669.0,-5.396
11675.0,-5.553
11681.0,-5.711
11687.0,-5.73
11693.0,-5.676
11699.0,-5.63
11705.0,-5.642
11711.0,-5.654
11717.0,-5.666
11723.0,-5.631
11729.0,-5.581
11735.0,-5.549
11741.0,-5.567
11747.0,-5.585
11753.0,-5.525
11759.0,-5.437
11765.0,-5.348
11771.0,-5.344
11777.0,-5.479
11783.0,-5.614
11789.0,-5.571
11795.0,-5.498
11801.0,-5.482
11807.0,-5.574
11813.0,-5.564
11819.0,-5.505
11825.0,-5.452
11831.0,-5.4
11837.0,-5.313
11843.0,-5.188
11849.0,-5.063
11855.0,-5.311
11861.0,-5.493
11867.0,-5.461
11873.0,-5.429
11879.0,-5.425
11885.0,-5.422
11891.0,-5.33
11897.0,-5.237
11903.0,-5.316
11909.0,-5.522
11915.0,-5.484
11921.0,-5.416
11927.0,-5.349
11933.0,-5.281
11939.0,-5.217
11945.0,-5.154
11951.0,-5.13
11957.0,-5.275
11963.0,-5.342
11969.0,-5.331
11975.0,-5.32
11981.0,-5.309
11987.0,-5.322
11993.0,-5.387
11999.0,-5.452
12005.0,-5.352
12011.0,-5.22
12017.0,-5.171
12023.0,-5.123
12029.0,-5.237
12035.0,-5.459
12041.0,-5.324
12047.0,-5.156
12053.0,-5.07
12059.0,-5.109
12065.0,-5.091
12071.0,-5.051
12077.0,-5.058
12083.0,-5.25
12089.0,-5.247
12095.0,-5.068
12101.0,-4.89
12107.0,-4.98
12113.0,-5.07
12119.0,-5.16
12125.0,-5.25
12131.0,-5.149
12137.0,-5.021
12143.0,-5.042
12149.0,-5.063
12155.0,-5.121
12161.0,-5.204
12167.0,-5.091
12173.0,-4.959
12179.0,-4.853
12185.0,-4.787
12191.0,-4.8
12197.0,-4.846
12203.0,-4.901
12209.0,-4.998
12215.0,-5.035
12221.0,-5.011
12227.0,-4.987
12233.0,-4.958
12239.0,-4.943
12245.0,-4.964
12251.0,-4.985
12257.0,-5.04
12263.0,-5.086
12269.0,-4.945
12275.0,-4.804
12281.0,-4.946
12287.0,-5.292
12293.0,-5.254
12299.0,-5.175
12305.0,-5.082
12311.0,-4.967
12317.0,-5.051
12323.0,-5.212
12329.0,-5.312
12335.0,-5.179
12341.0,-5.087
12347.0,-5.033
12353.0,-4.98
12359.0,-4.968
12365.0,-4.954
12371.0,-4.935
12377.0,-4.917
12383.0,-4.818
12389.0,-4.701
12395.0,-4.585
